Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-27 21:59:11,Business Development (Sales),Techiegigs,Delhi,Immediately,"₹ 15,000 - 35,000 /month",3 Months,1 Oct' 25,Nothing,Not Specified,"Effective Communication, Interpersonal skills","Certificate, Letter Of Recommendation"
2025-09-27 21:59:14,Nothing,Nothing,Not Available,Not Available,Not Available,Not Available,Not Available,Nothing,Not Specified,Not Available,Not Available
2025-09-27 21:59:14,Client Acquisition,Naitryon,Delhi,Immediately,"₹ 20,000 - 65,000 /month",4 Months,1 Oct' 25,Nothing,Not Specified,"Business Development, Community Management, Creative Thinking, English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), Lead Generation, Marketing Strategies","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 21:59:17,Baker,Mr. Moustaches Cakes,Gurgaon,Immediately,"₹ 10,000 - 15,000 /month",3 Months,1 Oct' 25,Nothing,Not Specified,Culinary Arts,"Certificate, Flexible, Letter Of Recommendation"
2025-09-27 21:59:20,sales,Mr. Moustache's Cakes,Gurgaon,Immediately,"₹ 15,000 /month",3 Months,1 Oct' 25,Nothing,Not Specified,Sales,"Certificate, Letter Of Recommendation"
2025-09-27 21:59:22,Business Development (Sales),SGF (SPICE GRILL FLAME),Delhi,Immediately,"₹ 9,000 - 13,000 /month",3 Months,4 Oct' 25,Nothing,Not Specified,"Cold Calling, Marketing, Sales, Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-27 21:59:25,Law/Legal,Barahami Legal Services,Delhi,Immediately,"₹ 5,000 - 15,000 /month",6 Months,1 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written)",Certificate
2025-09-27 21:59:27,Telecalling,ExpressEarth Digital Services Private Limited,Gurgaon,Immediately,"₹ 8,000 - 15,000 /month",3 Months,1 Oct' 25,Nothing,Not Specified,"Effective Communication, English Proficiency (Spoken), Interpersonal skills, Lead Generation, MS-Excel, Sales","Certificate, 5 Days A Week"
2025-09-27 21:59:28,Business Development (Sales),Dispose Easy,Gurgaon,Immediately,"₹ 9,000 - 14,000 /month",2 Months,1 Oct' 25,Nothing,Not Specified,"Email Marketing, English Proficiency (Written), MS-Excel","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 21:59:30,Business Development (Sales),AdSynergiX Technologies,Gurgaon,Immediately,"₹ 8,000 /month",6 Months,1 Oct' 25,Nothing,Not Specified,"Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Sales",Not Available
2025-09-27 21:59:32,Business Development (Sales),Delta Velocity,Gurgaon,Immediately,"₹ 15,000 - 20,000 /month",6 Months,1 Oct' 25,Nothing,Not Specified,"Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Marketing, MS-Excel","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 21:59:33,Sales and Marketing,Bizz Stay,Delhi,Immediately,"₹ 10,000 - 15,000 /month",2 Months,1 Oct' 25,Nothing,Not Specified,"Coordination, Effective Communication, Negotiations","Certificate, Flexible, Letter Of Recommendation"
