Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-28 10:00:43,Human Resources (HR),Registration Arena,Pune,Immediately,"₹ 5,000 - 7,500 /month",6 Months,6 Oct' 25,Nothing,Not Specified,"Conflict Management, Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Interpersonal skills, Interviewing, MS-Word, Onboarding","Certificate, Letter Of Recommendation"
2025-09-28 10:00:45,Administration,PrimeCAD Training Institute Pvt Ltd,Pune,Immediately,"₹ 7,500 - 13,000 /month",6 Months,5 Oct' 25,Nothing,3. Handling inquiries from potential students and providing information about courses.,"Effective Communication, MS-Excel, MS-Office, Sales",Certificate
2025-09-28 10:00:47,Digital Marketing,24 Market Reports,Pune,Immediately,"₹ 5,000 - 6,000 /month",3 Months,5 Oct' 25,Nothing,"1. Pursuing or completed a degree in Marketing, Business, Communications, or related fields.","Digital Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO)","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-28 10:00:49,Human Resources (HR),Rupali Badar,Pune,Immediately,"₹ 2,000 - 5,000 /month",3 Months,5 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), Human Resources, MS-Excel, MS-Word","Certificate, Flexible, Letter Of Recommendation"
2025-09-28 10:00:51,Android App Development,Happy Holidays,Pimpri-Chinchwad,Immediately,"₹ 10,000 - 17,000 /month",6 Months,5 Oct' 25,Nothing,Not Specified,Android,"Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-28 10:00:53,Product Design,Indic Inspirations India Private Limited,Pune,Immediately,"₹ 9,000 - 10,000 /month",6 Months,5 Oct' 25,Nothing,1. Pursuing candidate also can apply.,"Adobe Photoshop, Autodesk Fusion 360, Design Thinking, Rhino","Certificate, Flexible, 5 Days A Week"
2025-09-28 10:00:55,Human Resources (HR),Qualis Engineers,Pune,Immediately,"₹ 6,000 - 8,000 /month",6 Months,5 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), Interpersonal skills, Marathi Proficiency(Spoken), MS-Office","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-28 10:00:59,Marketing,Pushpanjali Drums Private Limited,Mumbai,Immediately,"₹ 7,000 - 10,000 /month",3 Months,5 Oct' 25,Nothing,Not Specified,"Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), MS-Excel","Certificate, Letter Of Recommendation"
2025-09-28 10:01:01,Business Development (Sales),EGCO Foods,Pune,Immediately,"₹ 3,500 - 10,000 /month",3 Months,5 Oct' 25,Nothing,"5. Currently pursuing a degree in business, marketing, sales, or a related field (preferred but not mandatory).","Client Relationship Management (CRM), Email Marketing, English Proficiency (Written), Key Account Management, MS-Excel","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-28 10:01:06,Content and Social Media Marketing,Automata Industrial Solutions LLP,Pune,Immediately,"₹ 8,000 /month",4 Months,5 Oct' 25,Nothing,Not Specified,"Content Management, Digital Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-28 10:01:09,Service Engineer,Srishty Medical Pvt Ltd,Coimbatore,Immediately,"₹ 8,000 - 12,000 /month",6 Months,5 Oct' 25,Nothing,"4. are from Coimbatore, Delhi, Pune, Mumbai, Bangalore only",Analytical Thinking,Certificate
2025-09-28 10:01:11,Digital Marketing,Dr. Tathed's Homeopathy Clinic,Pimpri-Chinchwad,Immediately,"₹ 8,000 - 15,000 /month",6 Months,4 Oct' 25,Nothing,Not Specified,"Creative Writing, Digital Marketing, Email Marketing, Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-28 10:01:14,WordPress Development,Inorbvict Healthcare India Private Limited,Pune,Immediately,"₹ 5,999 - 6,000 /month",3 Months,4 Oct' 25,Nothing,"1. Pursuing or recently completed a degree/diploma in web development, computer science, information technology, multimedia design, or a related field.","Figma, Wix, WordPress","Certificate, Letter Of Recommendation"
2025-09-28 10:01:17,Digital Marketing,Inorbvict Healthcare India Private Limited,Pune,Immediately,"₹ 5,999 - 6,000 /month",3 Months,4 Oct' 25,Nothing,"1. Pursuing/recently completed a degree in marketing, business, communications, or related field.","Creative Writing, Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM)","Certificate, Letter Of Recommendation"
